dt,sentiment_balance,unique_social_volume_1h,miners_to_exchanges_flow,whale_transaction_count_more_than_100k_usd_5min,whale_transaction_count_more_than_1m_usd_5min,Date,Price,Open,High,Low,Vol.,Change %,5_day_ma,10_day_ma,20_day_ma,5_day_mv,10_day_mv,20_day_mv
2021-03-14,40.37279957532883,190.0,1.55716494,1063.0,173.0,2021-03-14,59113.7,61192.7,61673.7,59113.7,80290.0,-3.4,57672.840000000004,57054.020000000004,56684.94499999999,109478.0,95704.0,95238.5
2021-03-15,21.870485424995422,230.0,14.510280589999905,938.0,174.0,2021-03-15,55791.3,59117.4,60565.9,55088.8,117710.0,-5.62,57467.7,56375.19,56582.255000000005,110216.0,101466.0,94661.0
2021-03-16,6.624242901802063,244.0,35.92685255,1424.0,320.0,2021-03-16,56889.7,55619.5,56889.7,53342.6,128509.99999999999,1.97,57928.12000000001,55928.29,56702.685,100240.0,104030.0,91636.0
2021-03-17,54.85803645849228,136.0,0.0,1034.0,157.0,2021-03-17,58913.5,56892.9,58933.2,54253.2,118260.0,3.56,58026.94,55742.93000000001,56807.869999999995,90032.0,101209.0,87917.0
2021-03-18,40.60934209823608,145.0,42.04602306000001,1041.0,184.0,2021-03-18,57656.0,58911.8,60088.0,57099.6,102620.0,-2.13,57075.9,55437.87000000001,56762.009999999995,85486.0,96770.0,85861.5
2021-03-19,39.31834501028061,271.0,0.02118328,964.0,147.0,2021-03-19,58088.0,57645.0,59448.3,56305.1,83980.0,0.75,56435.2,55248.79,56676.645,81930.0,92379.0,86265.0
2021-03-20,33.42470443248749,187.0,4.357143339999999,768.0,121.0,2021-03-20,58093.4,58084.1,59882.1,57863.0,67830.0,0.01,55282.68000000001,55201.61,56676.115000000005,92716.0,94772.0,85305.0
2021-03-21,16.891136825084686,191.0,35.06529723000017,473.0,101.0,2021-03-21,57383.8,58097.4,58583.8,55583.3,77470.0,-1.22,53928.46,55269.4,56677.380000000005,107820.0,96610.0,84874.5
2021-03-22,20.010568261146545,190.0,6.45298412,645.0,143.0,2021-03-22,54158.3,57379.3,58379.9,53784.2,95530.0,-5.62,53458.92,55407.39,56795.61,112386.0,98669.0,86187.0
2021-03-23,39.45767390727997,187.0,7.53603391000001,704.0,150.0,2021-03-23,54452.5,54117.5,55813.8,52992.3,84840.0,0.54,53799.840000000004,55863.39,57086.630000000005,108054.0,96020.0,84320.5
2021-03-24,25.8910071849823,161.0,0.0,743.0,149.0,2021-03-24,52325.4,54309.1,57169.4,51725.4,137910.0,-3.91,54062.380000000005,56315.87000000001,57357.19499999999,102828.0,94773.0,84172.5
2021-03-25,22.122557520866398,158.0,116.84595707999992,852.0,212.0,2021-03-25,51322.3,52330.0,53175.4,50441.3,143350.0,-1.92,55120.54,56789.31999999999,57917.97000000001,96828.0,87856.0,83605.0
2021-03-26,22.176003217697144,192.0,12.03752481000015,1023.0,184.0,2021-03-26,55036.1,51317.4,55074.1,51302.0,100300.0,7.24,56610.340000000004,57477.08,58500.875,85400.0,79242.0,82959.0
2021-03-27,30.760920643806458,222.0,64.81134949000017,774.0,195.0,2021-03-27,55862.9,55033.8,56531.1,54010.2,73870.0,1.5,57355.86,57872.81,58909.869999999995,84952.0,74625.0,81792.5
2021-03-28,28.65174001455307,149.0,0.0,488.0,102.0,2021-03-28,55765.2,55856.9,56504.2,54711.3,58710.0,-0.17,57926.94,58086.15,59185.71,83986.0,74953.0,84941.5
2021-03-29,29.128835916519165,158.0,0.0,486.0,91.0,2021-03-29,57616.2,55764.7,58392.6,54951.1,107910.0,3.32,58569.36,58104.5,59399.545000000006,86718.0,80151.0,86210.0
2021-03-30,36.74357241392136,134.0,13.63992830000007,1028.0,207.0,2021-03-30,58771.3,57614.6,59366.9,57077.1,86210.0,2.0,58458.1,58150.619999999995,59329.08999999999,78884.0,75838.0,91655.0
2021-03-31,47.85951018333435,129.0,0.0,692.0,116.0,2021-03-31,58763.7,58771.4,59795.6,56991.6,98060.0,-0.01,58343.82000000001,58085.36,59172.83,73084.0,73139.0,93220.0
2021-04-01,19.82591187953949,123.0,6.459790900000043,549.0,96.0,2021-04-01,58718.3,58763.2,59406.5,58040.7,69040.0,-0.08,58389.759999999995,58183.83,59058.80499999999,64298.0,73705.0,94091.5
2021-04-02,11.857149183750153,115.0,0.0,669.0,132.0,2021-04-02,58977.3,58718.2,60134.9,58466.5,72370.0,0.44,58245.36,58309.869999999995,58813.9,65920.0,72621.0,95652.5
2021-04-03,49.66528308391571,130.0,0.0,1314.0,263.0,2021-04-03,57059.9,58976.8,59770.5,56906.7,68740.0,-3.25,57639.64,58398.52,58451.509999999995,73584.0,73572.0,100440.5
2021-04-04,24.535517513751984,185.0,20.52961557,818.0,118.0,2021-04-04,58199.9,57059.7,58464.8,56470.6,57210.0,2.0,57843.14,59046.619999999995,58155.69499999999,72792.0,79354.0,107726.5
2021-04-05,24.47067779302597,144.0,0.03507738,748.0,112.0,2021-04-05,58993.4,58202.3,59205.1,56842.7,54130.0,1.36,57826.9,59524.670000000006,57750.145,73194.0,86676.0,108978.5
2021-04-06,54.49600464105606,231.0,0.0,957.0,172.0,2021-04-06,57996.3,59169.0,59487.0,57403.3,77150.0,-1.69,57977.9,59946.93000000001,57248.655000000006,83112.0,88960.0,109232.0
2021-04-07,10.709465205669405,200.0,46.17172267000001,891.0,189.0,2021-04-07,55948.7,57996.3,58627.7,55489.3,110690.0,-3.53,58374.380000000005,60285.27,57049.865000000005,79322.0,94930.0,111862.5
2021-04-08,24.491407990455627,288.0,18.9938,880.0,148.0,2021-04-08,58077.4,55948.0,58136.7,55721.6,64780.0,3.8,59157.4,60694.590000000004,57004.255000000005,73560.0,92269.0,110532.0
2021-04-09,62.27770310640335,244.0,45.04121193000001,1065.0,253.0,2021-04-09,58118.7,58076.8,58890.9,57686.0,59220.0,0.07,60250.1,60507.56,56842.454999999994,85916.0,107472.0,111641.0
2021-04-10,19.53325754404068,149.0,1.7014852900000006,746.0,130.0,2021-04-10,59748.4,58127.4,61229.0,57900.0,103720.0,2.8,61222.44,60260.3,56614.56,100158.0,113301.0,112875.0
2021-04-11,41.08009314537048,201.0,28.24537055,485.0,59.0,2021-04-11,59978.7,59772.4,60667.1,59250.3,58200.0,0.39,61915.96,59933.780000000006,56513.155000000006,94808.0,114478.0,112876.0
2021-04-12,17.396075546741486,157.0,72.06770406000001,574.0,121.0,2021-04-12,59863.8,59982.1,61259.9,59569.2,81880.0,-0.19,62196.159999999996,59317.92999999999,56404.575,110538.0,118684.0,113136.5
2021-04-13,51.688505828380585,175.0,14.65299575,975.0,176.0,2021-04-13,63540.9,59863.6,63659.0,59839.4,126560.0,6.14,62231.780000000006,58504.5,56241.575,110978.0,127309.0,111723.0
2021-04-14,54.46248698234558,220.0,64.21820745999999,1002.0,217.0,2021-04-14,62980.4,63544.2,64778.0,61366.3,130430.0,-0.88,60765.02,57264.77,55923.02,129028.0,136099.0,109857.0
2021-04-15,57.56403601169586,178.0,13.811942680000254,1107.0,169.0,2021-04-15,63216.0,62978.6,63729.1,62067.5,76970.0,0.37,59298.159999999996,55975.619999999995,55461.075,126444.0,131281.0,109952.0
2021-04-16,47.22399014234543,161.0,44.8087384,586.0,110.0,2021-04-16,61379.7,63211.6,63518.5,60027.3,136850.0,-2.9,57951.6,54550.380000000005,55172.340000000004,134148.0,129504.0,112094.5
2021-04-17,22.87263387441635,163.0,79.91418946999997,264.0,45.0,2021-04-17,60041.9,61358.3,62509.1,59672.1,84080.0,-2.18,56439.7,53814.46,54923.625,126830.0,128795.0,110703.0
2021-04-18,-22.079053342342377,333.0,21.999905339999987,1183.0,186.0,2021-04-18,56207.1,60043.2,60362.1,51817.6,216810.0,-6.39,54777.219999999994,53313.92,54788.39,143640.0,128795.0,111999.5
2021-04-19,2.258576452732086,224.0,0.0,0.0,0.0,2021-04-19,55646.1,56208.1,57517.0,54272.3,117510.0,-1.0,53764.52,53177.35,54920.04,143170.0,115810.0,106222.5
2021-04-20,-23.48326963186264,355.0,7.649557989999999,706.0,165.0,2021-04-20,56483.2,55645.1,57054.9,53422.5,115490.0,1.5,52653.08,52968.82000000001,55049.65,136118.0,112449.0,105526.5
2021-04-21,13.835536003112791,174.0,2.604724369999621,628.0,171.0,2021-04-21,53820.2,56479.5,56764.4,53657.6,100260.0,-4.71,51149.159999999996,53092.530000000006,55017.935,124860.0,111274.0,106882.5
2021-04-22,20.357626140117645,345.0,0.0,1179.0,269.0,2021-04-22,51729.5,53821.3,55408.4,50590.9,168130.0,-3.88,51189.219999999994,53491.219999999994,55161.71000000001,130760.0,107589.0,106693.0
2021-04-23,-8.334785103797913,308.0,97.4968147000001,1049.0,230.0,2021-04-23,51143.6,51707.1,52099.9,47659.4,214460.0,-1.13,51850.619999999995,53978.65,55044.44500000001,113950.0,96137.0,106323.5
2021-04-24,34.02194333076477,257.0,0.0,382.0,82.0,2021-04-24,50088.9,51140.8,51183.0,48775.2,82250.0,-2.06,52590.18000000001,54581.270000000004,54972.494999999995,88450.0,83615.0,107436.0
2021-04-25,13.195885717868803,259.0,8.448553499999855,108.0,16.0,2021-04-25,48963.6,50088.2,50532.4,47098.5,59200.0,-2.25,53284.56,54946.530000000006,54960.04,88780.0,88623.0,109265.5
2021-04-26,33.569824278354645,407.0,0.00338957,981.0,195.0,2021-04-26,54020.5,48963.5,54320.9,48815.9,129759.99999999999,10.33,55035.9,55794.3,54847.3,97688.0,94685.0,112901.0
2021-04-27,71.77146279811859,226.0,0.9301117900000004,586.0,110.0,2021-04-27,55036.5,54011.1,55427.8,53345.0,84080.0,1.88,55793.22000000001,56032.79,54467.59500000001,84418.0,92611.0,115416.5
2021-04-28,57.08672606945038,207.0,21.767267160000003,1156.0,314.0,2021-04-28,54841.4,55036.0,56419.9,53876.4,86960.0,-0.35,56106.68000000001,56262.86,53892.835,78324.0,95204.0,124950.5
2021-04-29,28.940926730632786,140.0,0.0,880.0,154.0,2021-04-29,53560.8,54838.6,55173.7,52400.0,83900.0,-2.34,56572.36000000001,56662.73,53295.630000000005,78780.0,96635.0,128350.5
2021-04-30,71.00043070316315,192.0,38.2106543,853.0,165.0,2021-04-30,57720.3,53562.3,57925.6,53088.7,103740.0,7.77,56608.5,57130.48,52453.615000000005,88466.0,98604.0,154510.5
2021-05-01,24.06457990407944,157.0,88.89208344999994,960.0,185.0,2021-05-01,57807.1,57719.1,58449.4,57029.5,63410.0,0.15,56552.7,56943.340000000004,51603.46,91682.0,102491.0,162811.0
2021-05-02,203.9391468167305,176.0,9.416498029999836,603.0,85.0,2021-05-02,56603.8,57807.2,57868.4,56110.5,53610.0,-2.08,56272.36,56832.2,50577.975,100804.0,105797.0,175415.5
2021-05-03,19.005097329616547,173.0,0.0,434.0,55.0,2021-05-03,57169.8,56605.8,58925.1,56562.4,89240.0,1.0,56419.04,56110.240000000005,49620.2,112084.0,116510.0,182026.5
2021-05-04,41.18283569812775,376.0,27.13228705000034,1096.0,183.0,2021-05-04,53741.5,57170.6,57201.3,53741.5,132330.0,-6.0,56753.1,55363.719999999994,48495.695,114490.0,131257.0,193851.0
2021-05-05,61.41324937343597,279.0,42.61606239999973,978.0,148.0,2021-05-05,57441.3,53872.5,57936.4,53872.5,119820.0,6.88,57652.46,54973.55,47746.15,108742.0,129908.0,199478.5
2021-05-06,38.27373665571213,155.0,19.87262558,909.0,158.0,2021-05-06,56405.4,57441.0,58364.9,55294.5,109020.0,-1.8,57333.98,53900.3,46793.0,113300.0,131117.0,201638.0
2021-05-07,24.52497071027756,188.0,86.79119836000001,752.0,154.0,2021-05-07,57337.2,56411.4,58639.3,55300.1,110010.0,1.65,57392.04,52902.4,45935.189999999995,110790.0,138222.0,203877.0
2021-05-08,-0.5518838167190552,173.0,13.33837472,804.0,160.0,2021-05-08,58840.1,57330.3,59471.1,56972.2,101270.0,2.62,55801.44,51522.810000000005,44989.195,120936.0,154697.0,204523.0
2021-05-09,34.41382658481598,251.0,19.52414655999937,573.0,95.0,2021-05-09,58238.3,58840.6,59227.0,56414.4,103590.0,-1.02,53974.340000000004,49928.53,43830.315,148024.0,160066.0,209438.5
2021-05-10,15.65230518579483,222.0,30.9416081,643.0,114.0,2021-05-10,55848.9,58251.2,59523.9,53678.3,142610.0,-4.1,52294.64,47776.75,42647.63,151074.0,210417.0,212280.5
2021-05-11,8.337557554244995,286.0,20.52670749,936.0,248.0,2021-05-11,56695.7,55846.1,56871.1,54550.4,96470.0,1.52,50466.62,46263.58,41637.825,148934.0,223131.0,210359.0
2021-05-12,39.53932255506516,206.0,87.63134807000152,1150.0,219.0,2021-05-12,49384.2,56694.5,57938.5,49187.0,160740.0,-12.9,48412.759999999995,44323.75000000001,40667.97,165654.0,245034.0,212120.5
2021-05-13,-85.32001084089279,1306.0,33.995388030000306,1723.0,349.0,2021-05-13,49704.6,49398.2,51337.3,46331.1,236710.0,0.65,47244.18000000001,43130.16,40033.14,188458.0,247543.0,209757.5
2021-05-14,38.90503031015396,382.0,0.0,1024.0,208.0,2021-05-14,49839.8,49704.9,51459.2,48874.0,118840.0,0.27,45882.72,41627.670000000006,39425.7,172108.0,256445.0,202766.5
2021-05-15,3.0112693905830383,220.0,16.115239879999997,1105.0,192.0,2021-05-15,46708.8,49839.1,50640.9,46650.2,131910.0,-6.28,43258.86,40518.75,38893.075,269760.0,269049.0,202146.5
2021-05-16,34.2920241355896,373.0,0.0,682.0,122.0,2021-05-16,46426.4,46729.3,49764.3,43920.8,180070.0,-0.6,42060.54,39685.7,38400.2,297328.0,272159.0,201936.5
2021-05-17,100.3754311800003,418.0,5.390277810000043,605.0,124.0,2021-05-17,43541.3,46424.2,46545.4,42201.5,274760.0,-6.21,40234.740000000005,38967.979999999996,37854.88,324414.0,269532.0,198007.0
2021-05-18,131.69274592399597,276.0,0.0,477.0,106.0,2021-05-18,42897.3,43538.5,45770.9,42293.9,154960.0,-1.48,39016.14,38455.58,37468.58500000001,306628.0,254349.0,187379.0
2021-05-19,75.52207612991333,275.0,7.589154829999757,731.0,181.0,2021-05-19,36720.5,42898.3,43516.6,30261.7,607100.0,-14.4,37372.62,37732.1,37002.62,340782.0,258811.0,185606.0
2021-05-20,-20.4808406829834,275.0,4.918832490000002,304.0,62.0,2021-05-20,40717.2,36706.8,42425.9,35010.4,269750.0,10.88,37778.64,37518.51,36835.740000000005,268338.0,214144.0,164928.0
2021-05-21,64.8196719288826,270.0,49.55357434999998,1150.0,288.0,2021-05-21,37297.4,40611.2,42108.3,33592.3,315500.0,-8.4,37310.86,37012.07,36666.490000000005,246990.0,197587.0,161931.5
2021-05-22,4.9866756200790405,312.0,7.012774589999935,534.0,94.0,2021-05-22,37448.3,37291.0,38776.0,35314.9,185830.0,0.4,37701.22,37012.19,36634.090000000004,214650.0,179207.0,153872.5
2021-05-23,4.558321237564087,302.0,46.85796038,456.0,75.0,2021-05-23,34679.7,37446.8,38248.7,31192.4,325730.0,-7.39,37895.02,36936.119999999995,36627.405,202070.0,171972.0,150038.5
2021-05-24,73.88382214307785,399.0,6.97286176,682.0,147.0,2021-05-24,38750.6,34720.3,39851.7,34474.6,244880.0,11.74,38091.58,37223.73,36666.795,176840.0,149088.0,138138.5
2021-05-25,52.40283519029617,209.0,0.0,759.0,184.0,2021-05-25,38378.3,38753.6,39740.8,36540.7,163010.0,-0.96,37258.38,37267.4,36680.41,159950.0,135244.0,132060.5
2021-05-26,45.04704856872559,204.0,0.0,661.0,136.0,2021-05-26,39249.2,38375.7,40750.0,37847.0,153800.0,2.27,36713.280000000006,37114.7,36787.965000000004,148184.0,131714.0,131777.5
2021-05-27,28.28209763765335,221.0,17.469933290000164,1247.0,275.0,2021-05-27,38417.3,39249.0,40322.2,37190.8,122930.0,-2.12,36323.159999999996,36741.78,36833.310000000005,143764.0,126482.0,129965.0
2021-05-28,79.91312998533249,291.0,14.406479900000091,937.0,208.0,2021-05-28,35662.5,38543.2,38844.1,34772.4,199580.0,-7.17,35977.22,36481.590000000004,36829.245,141874.0,120409.0,129994.5
2021-05-29,121.82435500621796,171.0,0.0,580.0,93.0,2021-05-29,34584.6,35664.5,37227.1,33664.2,160430.0,-3.02,36355.88,36273.14,36948.72,121336.0,112401.0,125494.5
2021-05-30,23.71787166595459,200.0,23.613207569999943,443.0,83.0,2021-05-30,35652.8,34589.3,36388.6,33441.0,104180.0,3.09,37276.42,36152.97000000001,37006.96000000001,110538.0,115712.0,122615.0
2021-05-31,91.06751310825348,231.0,6.30683536,370.0,104.0,2021-05-31,37298.6,35644.0,37480.7,34213.2,131700.0,4.62,37516.119999999995,36320.909999999996,36999.990000000005,115244.0,126276.0,122679.0
2021-06-01,44.7006459236145,233.0,26.051815490000145,588.0,115.0,2021-06-01,36687.6,37294.3,37850.3,35742.7,113480.0,-1.64,37160.40000000001,36255.990000000005,36914.85,109200.0,128538.0,122968.0
2021-06-02,30.78077173233032,178.0,35.63064598000047,591.0,100.0,2021-06-02,37555.8,36687.7,38199.9,35981.1,96890.0,2.37,36985.96000000001,36318.69,36665.07,98944.0,128105.0,130137.5
2021-06-03,18.050868690013885,166.0,46.25652128000014,696.0,135.0,2021-06-03,39187.3,37555.7,39462.3,37193.6,106440.0,4.34,36190.4,36109.86,36412.1,103466.0,127189.0,140775.5
2021-06-04,66.16806077957153,213.0,18.53670111,745.0,82.0,2021-06-04,36851.3,39191.4,39255.4,35659.9,127710.0,-5.96,35029.520000000004,36093.42,36136.45,120886.0,128877.0,144120.5
2021-06-05,32.19914621114731,214.0,35.654926679999754,325.0,58.0,2021-06-05,35520.0,36841.2,37887.6,34832.0,101480.0,-3.61,35125.7,36461.23,36027.175,137308.0,131841.0,143697.5
2021-06-06,69.95401895046234,260.0,15.12653215,348.0,62.0,2021-06-06,35815.4,35518.7,36434.0,35265.3,62200.0,0.83,35351.58,36924.840000000004,35830.875,147876.0,133448.0,148295.0
2021-06-07,48.61618411540985,228.0,8.32014168999998,309.0,72.0,2021-06-07,33578.0,35815.4,36754.6,33410.1,119500.0,-6.25,35651.42,37176.9,35652.275,157266.0,139580.0,153018.5
2021-06-08,-16.233464300632477,488.0,19.23553843999984,625.0,150.0,2021-06-08,33382.9,33574.6,34047.8,31158.1,193540.0,-0.58,36029.32,37624.3,35707.3,150912.0,138588.0,154483.5
2021-06-09,82.43392950296402,262.0,6.294525669999931,404.0,66.0,2021-06-09,37332.2,33385.5,37517.6,32428.6,209820.0,11.83,37157.32,37860.95,35761.95,136868.0,129518.0,150406.5
2021-06-10,76.96988707780838,455.0,0.0,573.0,124.0,2021-06-10,36649.4,37375.2,38340.8,35824.0,154320.0,-1.83,37796.759999999995,37679.07,35687.075,126374.0,119082.0,144779.0
2021-06-11,36.77787345647812,184.0,14.09661598,498.0,93.0,2021-06-11,37314.6,36654.3,37641.1,36003.3,109150.0,1.81,38498.1,37573.71,35605.95,119020.0,117398.0,142416.5
2021-06-12,51.34648221731186,209.0,244.8772322199981,550.0,98.0,2021-06-12,35467.5,37334.4,37437.3,34703.3,87730.0,-4.95,38702.380000000005,37011.45,35417.4,121894.0,132170.0,138329.5
2021-06-13,55.31629854440689,152.0,12.88440573,181.0,38.0,2021-06-13,39022.9,35467.5,39321.6,34827.0,123320.0,10.02,39219.280000000006,36714.340000000004,35334.695,126264.0,154362.0,137889.5
2021-06-14,53.00141018629074,290.0,48.71347938,366.0,101.0,2021-06-14,40529.4,39024.1,40970.4,38769.9,157350.0,3.86,38564.58,36179.479999999996,35120.69,122168.0,159364.0,134508.0
2021-06-15,16.580705285072327,93.0,13.082038459999549,540.0,112.0,2021-06-15,40156.1,40522.5,41318.0,39589.9,117550.0,-0.92,37561.38,35593.119999999995,34859.13,111790.0,155554.0,129447.0
2021-06-16,61.49219226837158,252.0,100.42770466999988,544.0,95.0,2021-06-16,38336.0,40148.1,40494.4,38156.4,123520.0,-4.53,36649.32,34736.909999999996,34535.715000000004,115776.0,163142.0,127987.5
2021-06-17,16.179062604904175,102.0,19.23230271,378.0,67.0,2021-06-17,38052.0,38337.8,39529.9,37425.3,109580.0,-0.74,35320.520000000004,34127.65,34330.195,142446.0,166457.0,125993.0
2021-06-18,54.53985977172852,168.0,19.27151974,525.0,85.0,2021-06-18,35749.4,38045.5,38166.0,35198.5,102840.0,-6.05,34209.4,33790.3,34120.985,182460.0,170379.0,124115.5
2021-06-19,74.04414904117584,158.0,0.0,471.0,120.0,2021-06-19,35513.4,35770.0,36357.3,34845.5,105460.0,-0.66,33794.38,33662.95,33976.83,196560.0,171295.0,124378.0
2021-06-20,45.78223782777786,169.0,0.0,329.0,71.0,2021-06-20,35595.8,35510.9,36097.9,33378.0,137480.0,0.23,33624.86,33695.08,33891.03,199318.0,170476.0,122462.0
2021-06-21,11.674985349178314,122.0,0.0,212.0,53.0,2021-06-21,31692.0,35597.9,35708.4,31284.1,256870.0,-10.97,32824.5,33638.19,33786.770000000004,210508.0,167435.0,118135.0
2021-06-22,-31.905295491218567,419.0,0.0,0.0,0.0,2021-06-22,32496.4,31682.7,33272.5,28901.8,309650.0,2.54,32934.78,33823.35,33913.555,190468.0,144489.0,107077.5
2021-06-23,23.233647167682648,191.0,117.88612127,624.0,116.0,2021-06-23,33674.3,32498.3,34784.3,31736.5,173340.0,3.62,33371.2,33955.05,33944.384999999995,158298.0,121417.0,94757.0
2021-06-24,60.48066401481629,121.0,0.01340544,497.0,94.0,2021-06-24,34665.8,33678.1,35249.9,32356.7,119250.0,2.94,33531.52,34061.9,33897.075,146030.0,109652.0,89092.0
2021-06-25,59.4271245598793,171.0,14.58449486,403.0,101.0,2021-06-25,31594.0,34660.5,35490.9,31337.9,193430.0,-8.86,33765.3,34125.14,33804.82,141634.0,103340.0,86607.5
2021-06-26,40.305614829063416,153.0,13.567975489999998,692.0,219.0,2021-06-26,32243.4,31592.1,32643.0,30206.9,156670.0,2.06,34451.88,34334.52,33817.145000000004,124362.0,92833.0,80783.5
2021-06-27,25.93768060207367,150.0,25.75694380000035,343.0,100.0,2021-06-27,34678.5,32247.1,34685.5,32041.7,148800.0,7.55,34711.92,34532.740000000005,33774.675,98510.0,85529.0,76474.0
2021-06-28,50.61558562517166,177.0,0.0,608.0,139.0,2021-06-28,34475.9,34682.2,35231.2,33944.9,112000.0,-0.58,34538.9,34451.67,33616.68,84536.0,77852.0,71937.0
2021-06-29,10.767786979675291,152.0,22.567189829999016,502.0,76.0,2021-06-29,35834.7,34477.3,36590.3,34247.6,97270.0,3.94,34592.280000000006,34290.71,33482.155,73274.0,77461.0,69187.5
2021-06-30,55.35740733146668,127.0,20.67797273,726.0,107.0,2021-06-30,35026.9,35832.6,36089.5,34126.6,107070.0,-2.25,34484.979999999996,34086.98,33232.28,65046.0,74448.0,68198.0
2021-07-01,65.94196993112564,147.0,114.37250970000017,862.0,229.0,2021-07-01,33543.6,35030.7,35032.7,32839.2,27410.0,-4.23,34217.16,33935.35,32970.625,61304.0,68835.0,67717.5
2021-07-02,36.42648017406464,118.0,0.0,565.0,97.0,2021-07-02,33813.4,33542.2,33925.9,32734.6,78930.0,0.8,34353.560000000005,34003.759999999995,32900.015,72548.0,69666.0,72264.0
2021-07-03,56.61416780948639,181.0,14.84597059,802.0,150.0,2021-07-03,34742.8,33814.2,34909.8,33363.3,55690.0,2.75,34364.44,33933.72,32824.29,71168.0,68097.0,71561.0
2021-07-04,62.760558784008026,161.0,27.51802567,195.0,36.0,2021-07-04,35298.2,34742.8,35957.6,34740.1,56130.0,1.6,33989.14,33732.25,32767.314999999995,81648.0,68532.0,72084.0
2021-07-05,71.60912817716599,156.0,12.75828691,364.0,64.0,2021-07-05,33687.8,35297.0,35300.5,33164.1,88360.0,-4.56,33688.98,33484.5,32693.645,83850.0,69875.0,72634.5
2021-07-06,32.86422836780548,103.0,12.58212897,349.0,72.0,2021-07-06,34225.6,33688.5,35062.0,33581.7,83630.0,1.6,33653.53999999999,33299.770000000004,32778.81,76366.0,68734.0,71471.5
2021-07-07,39.73380261659622,150.0,20.71698099,403.0,104.0,2021-07-07,33867.8,34228.7,35036.6,33801.3,72030.0,-1.05,33653.96,33016.61,32931.36,66784.0,67419.0,76171.5
2021-07-08,29.63031357526779,176.0,6.27064314,568.0,90.0,2021-07-08,32866.3,33859.4,33923.2,32146.9,108090.0,-2.96,33503.0,32781.689999999995,33210.56999999999,65026.0,66022.0,77582.0
2021-07-09,20.708964943885803,123.0,0.0,561.0,106.0,2021-07-09,33797.4,32866.3,34079.2,32367.0,67140.0,2.83,33475.36,32673.6,33567.415,55416.0,60914.0,79623.5
2021-07-10,33.48552483320236,120.0,20.50057346999999,412.0,60.0,2021-07-10,33510.6,33797.7,34221.0,33056.8,50940.0,-0.85,33280.02,32377.579999999998,33877.615,55900.0,61948.0,80031.5
2021-07-11,26.89386284351349,82.0,0.0,0.0,0.0,2021-07-11,34227.7,33510.8,34580.6,33319.8,35720.0,2.14,32946.0,32005.9,34312.255,61102.0,66600.0,82407.0
2021-07-12,37.622286677360535,111.0,12.61756875,381.0,63.0,2021-07-12,33113.0,34228.3,34598.0,32662.8,63240.0,-3.26,32379.26,31796.27,34678.55500000001,68054.0,74862.0,82853.5
2021-07-13,57.98318922519684,169.0,1.9612399100000013,326.0,82.0,2021-07-13,32728.1,33106.1,33307.7,32259.5,60040.0,-1.16,32060.379999999997,31714.859999999997,35016.81999999999,67018.0,75025.0,83708.0
2021-07-14,65.6554359793663,155.0,18.99620554,366.0,56.0,2021-07-14,32820.7,32727.8,33051.9,31611.2,69560.0,0.28,31871.839999999997,31802.380000000005,35338.835,66412.0,75636.0,84446.5
2021-07-15,19.52465718984604,130.0,12.85690549,313.0,51.0,2021-07-15,31840.5,32820.5,33157.0,31175.8,76950.0,-2.99,31475.140000000003,31902.79,35604.315,67996.0,75394.0,80981.5
2021-07-16,67.5157340168953,161.0,25.5541668,331.0,53.0,2021-07-16,31394.0,31842.3,32239.8,31062.2,70480.0,-1.4,31065.8,32257.85,35999.135,72098.0,74209.0,81095.0
2021-07-17,30.974891304969788,108.0,34.38866283000017,474.0,113.0,2021-07-17,31518.6,31384.4,31914.8,31207.8,58060.0,0.4,31213.28,32846.11,36472.795,81670.0,84924.0,84101.0
2021-07-18,28.95318466424942,119.0,25.783316839999895,342.0,56.0,2021-07-18,31785.4,31517.9,32408.2,31220.6,57010.0,0.85,31369.340000000004,33639.45,37036.635,83032.0,89142.0,86794.5
2021-07-19,23.16363477706909,149.0,12.65920374,344.0,56.0,2021-07-19,30837.2,31782.9,31887.0,30478.2,77480.0,-2.98,31732.920000000002,34461.229999999996,37678.075,84860.0,98333.0,89586.0
2021-07-20,51.15422785282135,119.0,15.061278399999892,314.0,35.0,2021-07-20,29793.8,30835.4,31040.8,29310.2,97460.0,-3.38,32330.440000000002,35377.65,38325.855,82792.0,98115.0,90974.5
2021-07-21,30.164901614189148,127.0,6.36013936,704.0,102.0,2021-07-21,32131.4,29794.7,32794.6,29519.3,118340.0,7.85,33449.90000000001,36618.61,39150.38,76320.0,98214.0,91955.5
2021-07-22,41.83502548933029,163.0,12.65911518,456.0,79.0,2021-07-22,32298.9,32131.7,32585.4,31729.4,64870.00000000001,0.52,34478.94,37560.84,39823.5,88178.0,90845.0,90066.0
2021-07-23,105.8001229763031,165.0,9.27610805,218.0,33.0,2021-07-23,33603.3,32297.9,33605.6,32041.1,66150.0,4.04,35909.56,38318.780000000006,40486.770000000004,95252.0,92391.0,90594.0
2021-07-24,41.49293339252472,192.0,21.050443089999916,415.0,64.0,2021-07-24,33824.8,33600.5,33955.0,33412.9,67140.0,0.66,37189.54,38875.28999999999,41026.775,111806.0,93257.0,91340.0
